Name,Region,Latitude,Longitude,Elev
1, Gamalama  ,0.8,127.33,2
1, Slamet  ,-7.24,109.21,2
1, Kharimkotan  ,49.12,154.51,2
1, Mutnovsky  ,52.45,158.19,3
1, Kliuchevskoi  ,56.06,160.64,2
1, Socorro  ,18.78,-110.95,2
1, Lascar  ,-23.37,-67.73,2
1, Antuco  ,-37.41,-71.35,2
1, Iwaki  ,40.65,140.31,2
1, Semeru  ,-8.11,112.92,2
1, Akutan  ,54.13,-165.99,2
1, St. Helens  ,46.2,-122.18,2
1, Gede  ,-6.78,106.98,2
1, Kelut  ,-7.93,112.31,3
1, Semeru  ,-8.11,112.92,2
1, Gamalama  ,0.8,127.33,2
1, Slamet  ,-7.24,109.21,2
1, Lamongan  ,-8,113.34,2
1, St. Helens  ,46.2,-122.18,2
1, Fogo  ,14.95,-24.35,2
1, Irazu  ,9.98,-83.85,2
1, Rinjani  ,-8.42,116.47,2
1, Lamongan  ,-8,113.34,2
1, Guntur  ,-7.13,107.83,2
1, Gede  ,-6.78,106.98,2
1, Purace  ,2.32,-76.4,3
1, Dieng Volc Complex  ,-7.2,109.92,2
1, Mahawu  ,1.36,124.86,2
1, Oshima  ,34.72,139.4,2
1, Sinarka  ,48.88,154.18,3
1, Kharimkotan  ,49.12,154.51,2
1, Orizaba Pico de  ,19.03,-97.27,2
1, Pacaya  ,14.38,-90.6,2
1, Merapi  ,-7.54,110.44,2
1, Mayon  ,13.26,123.69,3
1, Gamalama  ,0.8,127.33,2
1, Tangkubanparahu  ,-6.77,107.6,2
1, Pavlof  ,55.42,-161.89,2
1, Zubair Jebel  ,15.05,42.18,2
1, Merapi  ,-7.54,110.44,3
1, Azul Cerro  ,-35.65,-70.76,2
1, Kolokol Group  ,46.04,150.05,2
1, Semeru  ,-8.11,112.92,2
1, Mayon  ,13.26,123.69,3
1, Gede  ,-6.78,106.98,2
1, Soputan  ,1.11,124.72,2
1, Ruiz Nevado del  ,4.89,-75.32,3
1, Antuco  ,-37.41,-71.35,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Iwaki  ,40.65,140.31,2
1, Talang  ,-0.98,100.68,2
1, Pavlof  ,55.42,-161.89,2
1, Hekla  ,63.98,-19.7,4
1, Marapi  ,-0.38,100.47,2
1, Reventador  ,-0.08,-77.66,3
1, Cotopaxi  ,-0.68,-78.44,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Iwaki  ,40.65,140.31,2
1, Rincon de la Vieja  ,10.83,-85.32,2
1, Irazu  ,9.98,-83.85,2
1, Izalco  ,13.81,-89.63,2
1, San Miguel  ,13.43,-88.27,2
1, Semeru  ,-8.11,112.92,2
1, Tongariro  ,-39.13,175.64,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Agung  ,-8.34,115.51,2
1, Tongkoko  ,1.52,125.2,2
1, Chirip  ,45.34,147.93,2
1, Baker  ,48.78,-121.81,3
1, Rainier  ,46.87,-121.76,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Guntur  ,-7.13,107.83,3
1, Gamalama  ,0.8,127.33,2
1, Ketoi  ,47.35,152.47,2
1, Atitlan  ,14.58,-91.19,2
1, Gede  ,-6.78,106.98,2
1, Lamongan  ,-8,113.34,2
1, Talang  ,-0.98,100.68,2
1, Etna  ,37.73,15,2
1, Guntur  ,-7.13,107.83,2
1, Reventador  ,-0.08,-77.66,3
1, Kerinci  ,-1.81,101.26,2
1, Taal  ,14,120.99,2
1, Shishaldin  ,54.76,-163.97,2
1, Izalco  ,13.81,-89.63,2
1, Irazu  ,9.98,-83.85,2
1, Semeru  ,-8.11,112.92,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Deception Island  ,-62.97,-60.65,2
1, Goriaschaia Sopka  ,46.83,151.75,3
1, Etna  ,37.73,15,2
1, St. Helens  ,46.2,-122.18,3
1, Tongariro  ,-39.13,175.64,2
1, Kuchinoerabu-jima  ,30.44,130.22,2
1, Lamongan  ,-8,113.34,2
1, Vesuvius  ,40.82,14.43,2
1, Guntur  ,-7.13,107.83,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Purace  ,2.32,-76.4,2
1, Ragang  ,7.7,124.5,2
1, Gamalama  ,0.8,127.33,3
1, Guntur  ,-7.13,107.83,2
1, Gede  ,-6.78,106.98,3
1, Dempo  ,-4.03,103.13,2
1, Mayon  ,13.26,123.69,2
1, Antuco  ,-37.41,-71.35,2
1, Seulawah Agam  ,5.45,95.66,2
1, Geureudong  ,4.81,96.82,2
1, Gamalama  ,0.8,127.33,2
1, Buckle Island  ,-66.8,163.25,2
1, Tate-yama  ,36.57,137.59,2
1, Kerinci  ,-1.81,101.26,2
1, Raung  ,-8.12,114.04,2
1, Shishaldin  ,54.76,-163.97,2
1, Izalco  ,13.81,-89.63,2
1, Poas  ,10.2,-84.23,2
1, Gamalama  ,0.8,127.33,2
1, Aso  ,32.88,131.11,2
1, Grimsvotn  ,64.42,-17.33,2
1, Semeru  ,-8.11,112.92,2
1, Lamongan  ,-8,113.34,2
1, Etna  ,37.73,15,2
1, Veniaminof  ,56.17,-159.38,3
1, Lamongan  ,-8,113.34,2
1, Cameroon  ,4.2,9.17,2
1, Oshima  ,34.72,139.4,3
1, Planchon-Peteroa  ,-35.24,-70.57,2
1, Atitlan  ,14.58,-91.19,2
1, Merapi  ,-7.54,110.44,2
1, Geureudong  ,4.81,96.82,2
1, Aso  ,32.88,131.11,2
1, Villarrica  ,-39.42,-71.93,2
1, Osorno  ,-41.1,-72.49,2
1, Soufriere Guadeloupe  ,16.05,-61.67,2
1, Izalco  ,13.81,-89.63,2
1, Galeras  ,1.22,-77.37,2
1, Semeru  ,-8.11,112.92,2
1, Guntur  ,-7.13,107.83,2
1, Savo  ,-9.13,159.82,3
1, Kelut  ,-7.93,112.31,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Tupungatito  ,-33.4,-69.8,2
1, Planchon-Peteroa  ,-35.24,-70.57,2
1, Vesuvius  ,40.82,14.43,3
1, Gamalama  ,0.8,127.33,2
1, Cosiguina  ,12.98,-87.57,5
1, Purace  ,2.32,-76.4,2
1, St. Helens  ,46.2,-122.18,2
1, Aso  ,32.88,131.11,2
1, Slamet  ,-7.24,109.21,2
1, Miyake-jima  ,34.08,139.53,2
1, Corcovado  ,-43.18,-72.8,2
1, Ragang  ,7.7,124.5,2
1, Mayon  ,13.26,123.69,3
1, Poas  ,10.2,-84.23,2
1, Galeras  ,1.22,-77.37,2
1, Chokai  ,39.1,140.05,2
1, Kaba  ,-3.52,102.62,2
1, Corcovado  ,-43.18,-72.8,2
1, Minchinmavida  ,-42.78,-72.43,2
1, Osorno  ,-41.1,-72.49,3
1, Guntur  ,-7.13,107.83,2
1, Marapi  ,-0.38,100.47,2
1, Soputan  ,1.11,124.72,2
1, Zao  ,38.14,140.44,2
1, Atitlan  ,14.58,-91.19,2
1, Ruiz Nevado del  ,4.89,-75.32,2
1, Maipo  ,-34.16,-69.83,2
1, Etna  ,37.73,15,2
1, Iwaki  ,40.65,140.31,2
1, Gamalama  ,0.8,127.33,2
1, Guntur  ,-7.13,107.83,2
1, Talang  ,-0.98,100.68,2
1, Kaba  ,-3.52,102.62,2
1, Ebeko  ,50.68,156.02,2
1, Guntur  ,-7.13,107.83,2
1, Gorely  ,52.56,158.03,3
1, Semeru  ,-8.11,112.92,2
1, Kirishima  ,31.93,130.86,2
1, Guntur  ,-7.13,107.83,2
1, Gede  ,-6.78,106.98,3
1, Etna  ,37.73,15,2
1, Villarrica  ,-39.42,-71.93,2
1, Merapi  ,-7.54,110.44,2
1, Babuyan Claro  ,19.52,121.94,4
1, Ruiz Nevado del  ,4.89,-75.32,2
1, Guagua Pichincha  ,-0.17,-78.6,3
1, Maipo  ,-34.16,-69.83,2
1, Gamalama  ,0.8,127.33,2
1, St. Helens  ,46.2,-122.18,3
1, Zao  ,38.14,140.44,2
1, Karthala  ,-11.75,43.38,2
1, Manam  ,-4.1,145.06,2
1, Ebulobo  ,-8.81,121.18,2
1, Zao  ,38.14,140.44,2
1, Karymsky  ,54.05,159.43,2
1, Yunaska  ,52.64,-170.63,2
1, Veniaminof  ,56.17,-159.38,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Ubinas  ,-16.36,-70.9,2
1, Lamongan  ,-8,113.34,2
1, Aso  ,32.88,131.11,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Fisher  ,54.65,-164.43,2
1, Misti El  ,-16.29,-71.41,2
1, Aso  ,32.88,131.11,2
1, Shishaldin  ,54.76,-163.97,3
1, Isanotski  ,54.77,-163.72,2
1, Semeru  ,-8.11,112.92,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Sorikmarapi  ,0.69,99.54,2
1, Guntur  ,-7.13,107.83,2
1, Fuego  ,14.47,-90.88,2
1, Tupungatito  ,-33.4,-69.8,2
1, Lamongan  ,-8,113.34,2
1, Semeru  ,-8.11,112.92,2
1, Lokon-Empung  ,1.36,124.79,2
1, Tangkubanparahu  ,-6.77,107.6,2
1, Aso  ,32.88,131.11,2
1, Ruiz Nevado del  ,4.89,-75.32,2
1, Kliuchevskoi  ,56.06,160.64,4
1, Tengger Caldera  ,-7.94,112.95,2
1, Adwa  ,10.07,40.84,2
1, Gareloi  ,51.79,-178.79,2
1, Avachinsky  ,53.26,158.83,2
1, Karthala  ,-11.75,43.38,2
1, Guntur  ,-7.13,107.83,2
1, Aso  ,32.88,131.11,2
1, Gorely  ,52.56,158.03,3
1, Ruiz Nevado del  ,4.89,-75.32,2
1, Etna  ,37.73,15,2
1, Galeras  ,1.22,-77.37,3
1, Merapi  ,-7.54,110.44,2
1, Antuco  ,-37.41,-71.35,2
1, Camiguin  ,9.2,124.67,2
1, Makushin  ,53.89,-166.92,2
1, Westdahl  ,54.52,-164.65,2
1, Shishaldin  ,54.76,-163.97,2
1, Atitlan  ,14.58,-91.19,2
1, Aso  ,32.88,131.11,2
1, Guntur  ,-7.13,107.83,2
1, Mayon  ,13.26,123.69,2
1, Avachinsky  ,53.26,158.83,4
1, Atitlan  ,14.58,-91.19,3
1, Aso  ,32.88,131.11,2
1, Purace  ,2.32,-76.4,2
1, Lamongan  ,-8,113.34,2
1, Fuego  ,14.47,-90.88,2
1, Ruiz Nevado del  ,4.89,-75.32,2
1, Misti El  ,-16.29,-71.41,2
1, Maipo  ,-34.16,-69.83,2
1, Tolima Nevado del  ,4.67,-75.33,2
1, Makushin  ,53.89,-166.92,3
1, Aso  ,32.88,131.11,2
1, Tangkubanparahu  ,-6.77,107.6,2
1, Dieng Volc Complex  ,-7.2,109.92,2
1, Kelut  ,-7.93,112.31,4
1, Fisher  ,54.65,-164.43,3
1, Atitlan  ,14.58,-91.19,2
1, Cameroon  ,4.2,9.17,2
1, Dieng Volc Complex  ,-7.2,109.92,2
1, Kelut  ,-7.93,112.31,2
1, Taal  ,14,120.99,2
1, Prevo Peak  ,47.02,152.12,2
1, Shishaldin  ,54.76,-163.97,2
1, Pavlof  ,55.42,-161.89,2
1, Rainier  ,46.87,-121.76,2
1, Izalco  ,13.81,-89.63,2
1, Guallatiri  ,-18.42,-69.17,2
1, Fernandina  ,-0.37,-91.55,3
1, Tolima Nevado del  ,4.67,-75.33,2
1, Isanotski  ,54.77,-163.72,4
1, Guntur  ,-7.13,107.83,2
1, Slamet  ,-7.24,109.21,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Zubair Jebel  ,15.05,42.18,2
1, Yunaska  ,52.64,-170.63,3
1, Shishaldin  ,54.76,-163.97,3
1, Lamongan  ,-8,113.34,2
1, Vesuvius  ,40.82,14.43,3
1, Lanzarote  ,29.03,-13.63,2
1, Irazu  ,9.98,-83.85,2
1, Bristol Island  ,-59.03,-26.58,2
1, Michael  ,-57.78,-26.45,2
1, Candlemas Island  ,-57.08,-26.67,2
1, Grimsvotn  ,64.42,-17.33,2
1, Galeras  ,1.22,-77.37,2
1, Katla  ,63.63,-19.05,3
1, Vulcano  ,38.4,14.96,2
1, Oshima  ,34.72,139.4,2
1, Llaima  ,-38.69,-71.73,2
1, Kirishima  ,31.93,130.86,2
1, Usu  ,42.54,140.84,4
1, Irazu  ,9.98,-83.85,2
1, Marapi  ,-0.38,100.47,2
1, Galunggung  ,-7.25,108.05,5
1, Tolima Nevado del  ,4.67,-75.33,2
1, San Jose  ,-33.78,-69.9,2
1, Villarrica  ,-39.42,-71.93,2
1, Merapi  ,-7.54,110.44,3
1, Tengger Caldera  ,-7.94,112.95,2
1, Tajumulco  ,15.03,-91.9,2
1, Zao  ,38.14,140.44,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Batur  ,-8.24,115.38,2
1, Agung  ,-8.34,115.51,2
1, Sangeang Api  ,-8.18,119.06,2
1, Irazu  ,9.98,-83.85,2
1, Chokai  ,39.1,140.05,2
1, Lamongan  ,-8,113.34,2
1, Eyjafjoll  ,63.63,-19.62,3
1, Tengger Caldera  ,-7.94,112.95,2
1, Westdahl  ,54.52,-164.65,2
1, Baker  ,48.78,-121.81,2
1, Kilauea  ,19.43,-155.29,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Fueguino  ,-54.95,-70.27,2
1, Lewotolo  ,-8.27,123.5,2
1, Soputan  ,1.11,124.72,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Wrangell  ,62,-144.02,2
1, Fernandina  ,-0.37,-91.55,2
1, Etna  ,37.73,15,3
1, San Miguel  ,13.43,-88.27,2
1, Tambora  ,-8.25,118,2
1, Zavodovski  ,-56.3,-27.57,2
1, Michael  ,-57.78,-26.45,2
1, Sundoro  ,-7.3,109.99,2
1, Almolonga  ,14.82,-91.48,2
1, Colima  ,19.51,-103.62,4
1, Jan Mayen  ,71.08,-8.17,3
1, Lamongan  ,-8,113.34,2
1, Guntur  ,-7.13,107.83,2
1, Semeru  ,-8.11,112.92,2
1, Lamongan  ,-8,113.34,2
1, Vsevidof  ,53.13,-168.69,3
1, Pavlof  ,55.42,-161.89,2
1, Izalco  ,13.81,-89.63,2
1, Ijen  ,-8.06,114.24,2
1, Raung  ,-8.12,114.04,4
1, Okmok  ,53.43,-168.13,3
1, Dempo  ,-4.03,103.13,2
1, Grimsvotn  ,64.42,-17.33,2
1, Aso  ,32.88,131.11,2
1, Guntur  ,-7.13,107.83,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Aso  ,32.88,131.11,2
1, Asama  ,36.4,138.53,3
1, Tengger Caldera  ,-7.94,112.95,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Guntur  ,-7.13,107.83,2
1, Raung  ,-8.12,114.04,2
1, Niuafo'ou  ,-15.6,-175.63,2
1, Aso  ,32.88,131.11,2
1, Ugashik-Peulik  ,57.75,-156.37,3
1, Mayon  ,13.26,123.69,4
1, Fernandina  ,-0.37,-91.55,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Gamalama  ,0.8,127.33,2
1, Suwanose-jima  ,29.64,129.72,4
1, Kliuchevskoi  ,56.06,160.64,2
1, Darwin  ,-0.18,-91.28,2
1, Negra Sierra  ,-0.83,-91.17,2
1, Fernandina  ,-0.37,-91.55,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Raung  ,-8.12,114.04,2
1, Tambora  ,-8.25,118,7
1, Atka  ,52.38,-174.15,3
1, Augustine  ,59.36,-153.43,3
1, Soufriere St. Vincent  ,13.33,-61.18,4
1, Tiatia  ,44.35,146.26,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Awu  ,3.67,125.5,4
1, Kliuchevskoi  ,56.06,160.64,2
1, Gamalama  ,0.8,127.33,2
1, San Miguel  ,13.43,-88.27,2
1, Miyake-jima  ,34.08,139.53,2
1, Gamalama  ,0.8,127.33,2
1, Sete Cidades  ,37.87,-25.78,2
1, Kelut  ,-7.93,112.31,2
1, Chirpoi  ,46.52,150.88,2
1, Sete Cidades  ,37.87,-25.78,3
1, Mayon  ,13.26,123.69,2
1, Etna  ,37.73,15,2
1, Yar Jabal  ,17.05,42.83,2
1, Victory  ,-9.2,149.07,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Etna  ,37.73,15,2
1, Cosiguina  ,12.98,-87.57,2
1, Guntur  ,-7.13,107.83,2
1, Zao  ,38.14,140.44,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Agung  ,-8.34,115.51,2
1, Bandai  ,37.6,140.08,2
1, Taal  ,14,120.99,2
1, Lamongan  ,-8,113.34,2
1, Cameroon  ,4.2,9.17,3
1, Marapi  ,-0.38,100.47,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Iwaki  ,40.65,140.31,2
1, Guntur  ,-7.13,107.83,2
1, Sundoro  ,-7.3,109.99,2
1, Colima  ,19.51,-103.62,2
1, Villarrica  ,-39.42,-71.93,2
1, Lamongan  ,-8,113.34,2
1, Antuco  ,-37.41,-71.35,2
1, Aso  ,32.88,131.11,2
1, Zao  ,38.14,140.44,2
2, UNKNOWN ,54.77,-6.28,    NaN
1, Kusatsu-Shirane  ,36.62,138.53,2
1, Pacaya  ,14.38,-90.6,2
1, Izalco  ,13.81,-89.63,2
1, Ruiz Nevado del  ,4.89,-75.32,2
1, Cereme  ,-6.89,108.4,2
1, Raung  ,-8.12,114.04,2
1, Batur  ,-8.24,115.38,2
1, Shikotsu  ,42.7,141.33,3
1, Maly Semiachik  ,54.13,159.67,3
1, Colima  ,19.51,-103.62,2
1, Zao  ,38.14,140.44,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Aso  ,32.88,131.11,2
1, Etna  ,37.73,15,2
1, Cotopaxi  ,-0.68,-78.44,3
1, Guntur  ,-7.13,107.83,2
1, Asama  ,36.4,138.53,2
1, Oshima  ,34.72,139.4,2
1, Asama  ,36.4,138.53,2
1, Makushin  ,53.89,-166.92,3
1, Izalco  ,13.81,-89.63,2
1, Yucamane  ,-17.18,-70.2,3
1, Reventador  ,-0.08,-77.66,2
1, Etna  ,37.73,15,2
1, Fournaise Piton de la  ,-21.23,55.71,2
2, LONG ISLAND ,-5.77,144.3,    NaN
1, Tongkoko  ,1.52,125.2,2
1, Antisana  ,-0.48,-78.14,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Kieyo  ,-9.23,33.78,2
1, Rausu  ,44.07,145.13,3
1, Concepcion  ,11.54,-85.62,2
1, St. Helens  ,46.2,-122.18,5
1, Iwaki  ,40.65,140.31,2
1, San Jorge  ,38.65,-28.08,2
1, Wolf  ,0.02,-91.35,2
1, Mayon  ,13.26,123.69,2
1, Chokai  ,39.1,140.05,2
1, Lamongan  ,-8,113.34,2
1, Fuego  ,14.47,-90.88,3
1, Sakura-jima  ,31.59,130.66,2
1, Fogo  ,14.95,-24.35,2
1, San Miguel  ,13.43,-88.27,2
1, Izalco  ,13.81,-89.63,2
1, Soufriere Guadeloupe  ,16.05,-61.67,2
1, Tenerife  ,28.27,-16.64,3
1, Etna  ,37.73,15,2
1, Merbabu  ,-7.45,110.43,2
1, Sakura-jima  ,31.59,130.66,2
1, San Martin  ,18.57,-95.17,2
1, Reventador  ,-0.08,-77.66,3
1, Soufriere Guadeloupe  ,16.05,-61.67,2
2, ALUTU? ,7.83,38.6,    NaN
1, Ijen  ,-8.06,114.24,2
1, Vesuvius  ,40.82,14.43,3
1, Zao  ,38.14,140.44,2
1, Galeras  ,1.22,-77.37,2
1, Westdahl  ,54.52,-164.65,4
1, Isanotski  ,54.77,-163.72,3
1, Colima  ,19.51,-103.62,2
1, Sakura-jima  ,31.59,130.66,2
1, Iwaki  ,40.65,140.31,2
1, San Martin  ,18.57,-95.17,2
1, Colima  ,19.51,-103.62,2
1, Zao  ,38.14,140.44,2
1, Raung  ,-8.12,114.04,2
1, Ebeko  ,50.68,156.02,2
1, Tolbachik  ,55.83,160.33,2
1, San Martin  ,18.57,-95.17,4
1, Izalco  ,13.81,-89.63,2
1, Iwaki  ,40.65,140.31,2
1, Sakura-jima  ,31.59,130.66,2
1, Oshima  ,34.72,139.4,2
1, Gareloi  ,51.79,-178.79,2
1, Unzen  ,32.76,130.29,2
1, Etna  ,37.73,15,2
1, Etna  ,37.73,15,3
1, Baker  ,48.78,-121.81,2
2, KATMAI? ,58.58,-155.73,    NaN
1, Gareloi  ,51.79,-178.79,2
1, Etna  ,37.73,15,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Sakura-jima  ,31.59,130.66,2
2, LONG ISLAND ,-5.77,144.3,    NaN
1, Tokachi  ,43.42,142.69,2
1, Late  ,-18.81,-174.65,2
1, Taal  ,14,120.99,2
1, Alaid  ,50.86,155.55,4
1, Tolbachik  ,55.83,160.33,2
1, Gareloi  ,51.79,-178.79,2
1, Pavlof  ,55.42,-161.89,2
1, Osorno  ,-41.1,-72.49,2
1, Sakura-jima  ,31.59,130.66,2
1, Iwaki  ,40.65,140.31,2
1, Kilauea  ,19.43,-155.29,4
1, Oshima  ,34.72,139.4,2
1, Tolbachik  ,55.83,160.33,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Mahawu  ,1.36,124.86,2
1, Long Island  ,-5.36,147.12,6
1, Tolbachik  ,55.83,160.33,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Kliuchevskoi  ,56.06,160.64,2
2, TAUPO ,-38,175.82,    NaN
1, Villarrica  ,-39.42,-71.93,2
1, Etna  ,37.73,15,4
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Misti El  ,-16.29,-71.41,2
1, Kliuchevskoi  ,56.06,160.64,2
1, San Miguel  ,13.43,-88.27,2
1, Vulcano  ,38.4,14.96,3
1, Dieng Volc Complex  ,-7.2,109.92,2
1, Shasta  ,41.42,-122.2,3
1, Amukta  ,52.5,-171.25,3
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Kelut  ,-7.93,112.31,2
1, Fogo  ,14.95,-24.35,2
1, Cayambe  ,0.03,-77.99,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Sakura-jima  ,31.59,130.66,2
1, Soputan  ,1.11,124.72,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Wrangell  ,62,-144.02,2
1, Ubinas  ,-16.36,-70.9,2
1, Komaga-take  ,42.06,140.68,2
1, Misti El  ,-16.29,-71.41,2
1, Shikotsu  ,42.7,141.33,2
1, Oshima  ,34.72,139.4,2
1, Grimsvotn  ,64.42,-17.33,4
1, Asama  ,36.4,138.53,4
1, Vesuvius  ,40.82,14.43,3
1, Sakura-jima  ,31.59,130.66,3
1, Sakura-jima  ,31.59,130.66,2
1, Iwaki  ,40.65,140.31,2
1, Tungurahua  ,-1.47,-78.44,2
1, Etna  ,37.73,15,2
1, Vulcano  ,38.4,14.96,2
1, Salak  ,-6.72,106.73,2
1, Guntur  ,-7.13,107.83,2
1, Kolokol Group  ,46.04,150.05,2
1, Yucamane  ,-17.18,-70.2,2
1, Etna  ,37.73,15,2
1, Colima  ,19.51,-103.62,2
1, Avachinsky  ,53.26,158.83,3
1, Sakura-jima  ,31.59,130.66,4
1, Medvezhia  ,45.39,148.84,2
1, Guntur  ,-7.13,107.83,2
1, Asama  ,36.4,138.53,2
1, Tungurahua  ,-1.47,-78.44,2
1, Oshima  ,34.72,139.4,3
1, Kelut  ,-7.93,112.31,2
1, Tungurahua  ,-1.47,-78.44,2
1, Asama  ,36.4,138.53,2
1, Zhupanovsky  ,53.59,159.15,2
1, Opala  ,52.54,157.34,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Lokon-Empung  ,1.36,124.79,3
1, Balagan-Tas  ,66.43,143.73,2
1, Irazu  ,9.98,-83.85,2
1, Villarrica  ,-39.42,-71.93,2
1, Cereme  ,-6.89,108.4,2
1, Pacaya  ,14.38,-90.6,3
1, Gamalama  ,0.8,127.33,3
1, Ambrym  ,-16.25,168.12,2
1, Grimsvotn  ,64.42,-17.33,2
1, Tofua  ,-19.75,-175.07,2
2, NOT IDENTIFIED ,55.22,-129.13,    NaN
1, Niigata-Yake-yama  ,36.92,138.04,3
1, Fuego  ,14.47,-90.88,2
1, Gamalama  ,0.8,127.33,2
1, Tungurahua  ,-1.47,-78.44,3
1, Gamalama  ,0.8,127.33,2
2, ST. HELENS ,48.75,-120.95,    NaN
1, Aso  ,32.88,131.11,2
1, Avachinsky  ,53.26,158.83,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Izalco  ,13.81,-89.63,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Masaya  ,11.98,-86.16,2
1, Cereme  ,-6.89,108.4,2
1, Slamet  ,-7.24,109.21,2
1, Papandayan  ,-7.32,107.73,3
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Kirishima  ,31.93,130.86,2
1, Karymsky  ,54.05,159.43,2
1, Colima  ,19.51,-103.62,3
1, Kelut  ,-7.93,112.31,2
1, Vulcano  ,38.4,14.96,3
1, Gamalama  ,0.8,127.33,3
1, Marapi  ,-0.38,100.47,2
1, Vesuvius  ,40.82,14.43,3
1, Izalco  ,13.81,-89.63,2
1, Colima  ,19.51,-103.62,3
1, Kliuchevskoi  ,56.06,160.64,2
1, Gamalama  ,0.8,127.33,3
1, Billy Mitchell  ,-6.09,155.22,6
1, Shikotsu  ,42.7,141.33,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Kirishima  ,31.93,130.86,2
1, Colima  ,19.51,-103.62,2
1, San Miguel  ,13.43,-88.27,2
1, Bardarbunga  ,64.63,-17.53,2
1, Usu  ,42.54,140.84,4
1, Tolbachik  ,55.83,160.33,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Makushin  ,53.89,-166.92,3
1, Grimsvotn  ,64.42,-17.33,2
1, Cotopaxi  ,-0.68,-78.44,4
1, Merapi  ,-7.54,110.44,2
1, Ekarma  ,48.96,153.93,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Cotopaxi  ,-0.68,-78.44,3
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Hekla  ,63.98,-19.7,4
1, Etna  ,37.73,15,2
1, Bardarbunga  ,64.63,-17.53,2
1, Mayon  ,13.26,123.69,3
1, Ragang  ,7.7,124.5,2
1, Komaga-take  ,42.06,140.68,2
1, Prevo Peak  ,47.02,152.12,3
1, Sarychev Peak  ,48.09,153.2,2
1, Fuego  ,14.47,-90.88,2
1, Telica  ,12.6,-86.84,2
1, Rincon de la Vieja  ,10.83,-85.32,2
1, Aso  ,32.88,131.11,3
1, Almolonga  ,14.82,-91.48,2
1, Vesuvius  ,40.82,14.43,3
1, Chokai  ,39.1,140.05,2
1, Momotombo  ,12.42,-86.54,2
1, Gamalama  ,0.8,127.33,2
1, Etna  ,37.73,15,2
1, Etna  ,37.73,15,3
1, Miyake-jima  ,34.08,139.53,4
1, Kliuchevskoi  ,56.06,160.64,2
1, Pavlof Sister  ,55.45,-161.84,4
1, San Miguel  ,13.43,-88.27,2
1, Asama  ,36.4,138.53,2
1, Planchon-Peteroa  ,-35.24,-70.57,4
1, Aniakchak  ,56.88,-158.17,4
1, Gede  ,-6.78,106.98,2
1, Terceira  ,38.73,-27.32,2
1, Makian  ,0.32,127.4,4
1, Fournaise Piton de la  ,-21.23,55.71,2
2, ST. HELENS ,46.73,-118.17,    NaN
1, Quilotoa  ,-0.85,-78.9,2
1, Michoacan-Guanajuato  ,19.48,-102.25,4
1, Llaima  ,-38.69,-71.73,2
1, Etna  ,37.73,15,2
1, Tungurahua  ,-1.47,-78.44,2
2, CHAINE DES PUYS ,45.75,3.05,    NaN
1, Sakura-jima  ,31.59,130.66,2
1, Arenal  ,10.46,-84.7,2
